retired divorced secondary no no cellular unknown,yes
management married tertiary no no cellular unknown,no
retired married secondary no no unknown unknown,yes
management single tertiary yes no cellular unknown,no
services divorced secondary yes no cellular other,no
technician married secondary yes no unknown unknown,no
blue-collar married primary yes yes unknown unknown,no
services single secondary yes no unknown unknown,no
technician single secondary yes no cellular failure,no
blue-collar married secondary yes yes unknown unknown,no
services divorced primary yes no unknown unknown,no
services divorced secondary yes no cellular unknown,no
blue-collar married primary yes no unknown unknown,no
blue-collar married secondary yes no unknown unknown,no
housemaid divorced primary no no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
housemaid married secondary no no cellular unknown,no
services divorced secondary no no cellular unknown,no
services divorced secondary yes no cellular unknown,no
admin. single secondary no no telephone unknown,no
management single tertiary no yes cellular unknown,no
entrepreneur divorced secondary yes yes cellular unknown,no
management divorced tertiary yes no cellular unknown,no
blue-collar married secondary yes yes cellular failure,no
retired divorced primary no no telephone unknown,yes
management married tertiary no yes cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
self-employed married secondary no no cellular unknown,no
unemployed married secondary no no cellular unknown,yes
technician married tertiary yes yes cellular unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar married secondary no no unknown unknown,no
retired single primary no no cellular failure,no
blue-collar married secondary yes no cellular failure,no
retired married tertiary no no cellular unknown,no
entrepreneur married secondary yes no unknown unknown,no
admin. married secondary yes no unknown unknown,no
entrepreneur divorced tertiary no no cellular unknown,no
entrepreneur married primary yes no cellular unknown,yes
housemaid married primary no no unknown unknown,no
management married tertiary no no cellular unknown,no
technician married secondary yes no unknown unknown,no
unemployed single secondary yes no cellular unknown,no
admin. divorced secondary yes no cellular unknown,yes
blue-collar married secondary yes no unknown unknown,no
retired married secondary no no cellular unknown,no
unemployed married secondary no no cellular unknown,no
technician married primary yes no unknown unknown,no
management single tertiary yes no cellular unknown,no
retired married primary no no cellular failure,no
services single secondary yes no cellular unknown,no
blue-collar married primary no no unknown unknown,no
blue-collar single secondary yes no cellular unknown,yes
unemployed married tertiary yes yes cellular unknown,no
management married tertiary yes no cellular unknown,no
technician single tertiary yes yes unknown unknown,no
technician married secondary yes no cellular failure,no
management single tertiary yes no unknown unknown,no
services divorced primary yes no cellular unknown,no
management single tertiary yes no cellular failure,yes
management married tertiary yes yes unknown unknown,no
services married secondary yes yes unknown unknown,no
admin. married tertiary no no cellular unknown,no
self-employed married tertiary no no cellular unknown,no
blue-collar married unknown yes no cellular other,no
unknown married primary no no unknown unknown,no
management married tertiary yes no cellular unknown,no
